,0,1,2,3
contig_18112_24,0.0,1.0,0.0,0.0
contig_18112_22,0.0,0.0,0.0,0.0
contig_18112_23,0.0,0.0,0.0,0.0
contig_18112_20,0.0,0.0,0.0,0.0
contig_18112_21,0.0,0.0,0.0,0.0
contig_18091_5,4.0,4.0,1.0,3.0
contig_18160_1,0.0,1.0,0.0,0.0
contig_18167_3,2.0,4.0,0.0,0.0
contig_18167_2,17.0,4.0,0.0,1.0
contig_18167_1,16.0,4.0,0.0,6.0
contig_18102_15,0.0,0.0,0.0,0.0
contig_18076_30,4.0,3.0,0.0,1.0
contig_18076_31,2.0,3.0,0.0,2.0
contig_18076_32,0.0,3.0,0.0,0.0
contig_18167_4,0.0,4.0,1.0,0.0
contig_18132_2,0.0,0.0,0.0,0.0
contig_18102_18,3.0,4.0,0.0,1.0
contig_18102_19,0.0,3.0,0.0,0.0
contig_18095_9,0.0,0.0,0.0,0.0
contig_18095_8,0.0,0.0,0.0,0.0
contig_18160_6,0.0,2.0,0.0,7.0
contig_18095_1,0.0,4.0,0.0,3.0
contig_18095_3,0.0,2.0,0.0,0.0
contig_18160_7,0.0,2.0,0.0,0.0
contig_18095_5,0.0,3.0,0.0,0.0
contig_18095_4,0.0,2.0,0.0,0.0
contig_18095_7,0.0,2.0,0.0,0.0
contig_18095_6,0.0,2.0,0.0,0.0
contig_18057_71,0.0,2.0,0.0,0.0
contig_18057_70,0.0,3.0,0.0,0.0
contig_18057_73,0.0,0.0,0.0,0.0
contig_18057_72,0.0,1.0,0.0,0.0
contig_18057_75,0.0,0.0,0.0,0.0
contig_18057_74,0.0,0.0,0.0,0.0
contig_18057_77,0.0,0.0,0.0,0.0
contig_18057_76,0.0,0.0,0.0,0.0
contig_18057_79,0.0,0.0,0.0,0.0
contig_18057_78,0.0,0.0,0.0,0.0
contig_18077_13,0.0,2.0,0.0,1.0
contig_18117_18,0.0,0.0,0.0,0.0
contig_18117_19,0.0,0.0,0.0,0.0
contig_18077_12,0.0,0.0,0.0,0.0
contig_18099_9,0.0,0.0,0.0,0.0
contig_18099_8,0.0,1.0,0.0,0.0
contig_18127_9,1.0,4.0,0.0,0.0
contig_18127_8,0.0,3.0,0.0,0.0
contig_18117_10,0.0,0.0,0.0,0.0
contig_18117_11,0.0,0.0,0.0,0.0
contig_18117_12,0.0,0.0,0.0,0.0
contig_18117_13,0.0,0.0,0.0,0.0
contig_18127_3,4.0,3.0,0.0,2.0
contig_18127_2,0.0,3.0,0.0,0.0
contig_18117_16,0.0,0.0,0.0,0.0
contig_18117_17,0.0,0.0,0.0,0.0
contig_18168_8,1.0,3.0,0.0,2.0
contig_18168_9,0.0,1.0,0.0,0.0
contig_18077_17,0.0,1.0,0.0,0.0
contig_18168_1,14.0,3.0,0.0,1.0
contig_18168_2,0.0,4.0,0.0,1.0
contig_18077_16,2.0,3.0,0.0,0.0
contig_18168_4,0.0,3.0,0.0,0.0
contig_18168_5,0.0,3.0,0.0,1.0
contig_18168_6,0.0,4.0,0.0,4.0
contig_18168_7,0.0,3.0,0.0,0.0
contig_18249_1,0.0,2.0,0.0,0.0
contig_18249_2,0.0,3.0,0.0,0.0
contig_18249_3,14.0,3.0,0.0,0.0
contig_18249_4,1.0,3.0,0.0,3.0
contig_18082_34,0.0,4.0,0.0,2.0
contig_18119_12,0.0,0.0,0.0,0.0
contig_18119_13,0.0,0.0,0.0,0.0
contig_18119_10,0.0,0.0,0.0,0.0
contig_18119_11,0.0,0.0,0.0,0.0
contig_18119_16,0.0,0.0,0.0,0.0
contig_18119_17,0.0,0.0,0.0,0.0
contig_18119_14,0.0,0.0,0.0,0.0
contig_18119_15,0.0,0.0,0.0,0.0
contig_18078_18,0.0,0.0,0.0,0.0
contig_18119_18,0.0,0.0,0.0,0.0
contig_18119_19,0.0,0.0,0.0,0.0
contig_18077_19,0.0,0.0,0.0,0.0
contig_18077_18,0.0,0.0,0.0,0.0
contig_18160_2,0.0,3.0,0.0,1.0
contig_18160_3,0.0,2.0,0.0,1.0
contig_18160_4,0.0,3.0,3.0,3.0
contig_18160_5,0.0,2.0,0.0,0.0
contig_18067_38,0.0,2.0,0.0,0.0
contig_18067_39,0.0,0.0,0.0,0.0
contig_18067_36,0.0,2.0,0.0,0.0
contig_18067_37,0.0,2.0,0.0,0.0
contig_18067_34,0.0,0.0,0.0,0.0
contig_18067_35,0.0,0.0,0.0,0.0
contig_18067_32,0.0,2.0,1.0,0.0
contig_18067_33,0.0,1.0,0.0,0.0
contig_18067_30,0.0,3.0,0.0,0.0
contig_18067_31,0.0,2.0,0.0,0.0
contig_18208_5,0.0,2.0,0.0,0.0
contig_18208_4,0.0,3.0,0.0,0.0
contig_18208_1,0.0,3.0,0.0,2.0
contig_18078_19,0.0,0.0,0.0,0.0
contig_18208_3,0.0,2.0,0.0,0.0
contig_18208_2,0.0,3.0,0.0,1.0
contig_18078_14,0.0,0.0,0.0,0.0
contig_18078_15,0.0,0.0,0.0,0.0
contig_18078_16,0.0,0.0,0.0,0.0
contig_18078_17,0.0,1.0,0.0,0.0
contig_18078_10,0.0,0.0,0.0,0.0
contig_18078_11,0.0,0.0,0.0,0.0
contig_18078_12,0.0,0.0,0.0,0.0
contig_18078_13,0.0,1.0,0.0,0.0
contig_18091_3,4.0,2.0,0.0,1.0
contig_18082_31,0.0,1.0,0.0,1.0
contig_18079_31,0.0,3.0,3.0,0.0
contig_18079_30,0.0,2.0,0.0,0.0
contig_18079_33,0.0,3.0,0.0,0.0
contig_18079_32,0.0,3.0,0.0,0.0
contig_18079_34,0.0,1.0,1.0,0.0
contig_18240_1,0.0,2.0,2.0,0.0
contig_18082_24,0.0,0.0,0.0,0.0
contig_18240_3,0.0,2.0,0.0,0.0
contig_18240_2,0.0,2.0,0.0,0.0
contig_18082_25,0.0,4.0,0.0,0.0
contig_18082_26,5.0,5.0,0.0,0.0
contig_18198_1,5.0,3.0,13.0,7.0
contig_18063_33,0.0,0.0,0.0,0.0
contig_18198_3,0.0,3.0,0.0,2.0
contig_18063_31,0.0,0.0,0.0,0.0
contig_18063_36,5.0,2.0,0.0,1.0
contig_18059_72,0.0,3.0,0.0,0.0
contig_18059_71,0.0,3.0,0.0,0.0
contig_18063_35,0.0,0.0,0.0,0.0
contig_18082_20,0.0,1.0,0.0,0.0
contig_18063_38,0.0,0.0,0.0,0.0
contig_18063_39,0.0,0.0,0.0,0.0
contig_18082_21,0.0,0.0,0.0,0.0
contig_18109_13,0.0,0.0,0.0,0.0
contig_18109_12,0.0,0.0,0.0,0.0
contig_18109_11,0.0,2.0,0.0,0.0
contig_18109_10,0.0,2.0,0.0,0.0
contig_18109_17,0.0,0.0,0.0,0.0
contig_18082_22,0.0,0.0,0.0,0.0
contig_18109_15,0.0,3.0,0.0,2.0
contig_18109_14,0.0,0.0,0.0,0.0
contig_18109_19,0.0,0.0,0.0,0.0
contig_18082_23,0.0,0.0,0.0,0.0
contig_18138_9,1.0,3.0,0.0,4.0
contig_18203_2,0.0,0.0,0.0,0.0
contig_18203_3,0.0,0.0,0.0,0.0
contig_18203_1,0.0,0.0,0.0,0.0
contig_18203_6,0.0,0.0,0.0,0.0
contig_18203_7,0.0,0.0,0.0,0.0
contig_18203_4,0.0,0.0,0.0,0.0
contig_18203_5,0.0,0.0,0.0,0.0
contig_18190_1,0.0,0.0,0.0,0.0
contig_18107_14,0.0,3.0,0.0,0.0
contig_18203_8,0.0,0.0,0.0,0.0
contig_18107_16,0.0,0.0,0.0,0.0
contig_18190_5,0.0,2.0,0.0,0.0
contig_18190_4,0.0,3.0,0.0,1.0
contig_18107_13,0.0,2.0,0.0,0.0
contig_18107_12,0.0,3.0,0.0,0.0
contig_18201_4,0.0,1.0,0.0,0.0
contig_18201_5,0.0,0.0,0.0,0.0
contig_18092_8,0.0,3.0,0.0,0.0
contig_18092_9,0.0,0.0,0.0,0.0
contig_18201_1,9.0,3.0,1.0,0.0
contig_18201_2,0.0,2.0,0.0,0.0
contig_18201_3,0.0,3.0,1.0,1.0
contig_18092_2,0.0,4.0,2.0,2.0
contig_18092_3,0.0,1.0,0.0,0.0
contig_18092_1,0.0,2.0,0.0,0.0
contig_18077_14,0.0,3.0,0.0,6.0
contig_18092_7,10.0,3.0,0.0,1.0
contig_18092_4,32.0,8.0,12.0,3.0
contig_18092_5,13.0,4.0,1.0,3.0
contig_18058_56,0.0,0.0,0.0,0.0
contig_18058_57,0.0,0.0,0.0,0.0
contig_18207_4,0.0,2.0,2.0,2.0
contig_18058_55,0.0,0.0,0.0,0.0
contig_18058_52,0.0,4.0,6.0,0.0
contig_18207_3,0.0,2.0,0.0,0.0
contig_18058_50,4.0,2.0,11.0,0.0
contig_18207_1,0.0,1.0,0.0,0.0
contig_18090_4,0.0,1.0,0.0,0.0
contig_18090_5,0.0,0.0,0.0,0.0
contig_18090_6,0.0,0.0,0.0,0.0
contig_18090_7,0.0,0.0,0.0,0.0
contig_18090_1,0.0,0.0,0.0,0.0
contig_18058_58,0.0,0.0,0.0,0.0
contig_18058_59,0.0,0.0,0.0,0.0
contig_18139_10,0.0,2.0,0.0,0.0
contig_18139_11,0.0,4.0,0.0,0.0
contig_18139_12,0.0,2.0,0.0,0.0
contig_18096_8,0.0,3.0,0.0,2.0
contig_18096_9,0.0,2.0,2.0,0.0
contig_18096_6,5.0,3.0,0.0,2.0
contig_18205_1,17.0,0.0,13.0,0.0
contig_18205_2,0.0,3.0,4.0,1.0
contig_18205_3,0.0,3.0,2.0,1.0
contig_18205_4,0.0,5.0,1.0,6.0
contig_18096_3,2.0,3.0,0.0,2.0
contig_18096_1,0.0,2.0,0.0,2.0
contig_18142_11,0.0,2.0,0.0,0.0
contig_18171_6,0.0,2.0,0.0,2.0
contig_18171_7,0.0,2.0,0.0,0.0
contig_18171_4,0.0,3.0,0.0,2.0
contig_18171_5,0.0,2.0,0.0,2.0
contig_18057_119,0.0,0.0,0.0,0.0
contig_18057_118,0.0,2.0,0.0,1.0
contig_18057_117,0.0,3.0,0.0,0.0
contig_18057_116,0.0,3.0,1.0,0.0
contig_18057_115,0.0,3.0,0.0,0.0
contig_18057_114,0.0,2.0,0.0,0.0
contig_18057_113,0.0,0.0,0.0,0.0
contig_18057_112,0.0,0.0,0.0,0.0
contig_18057_111,0.0,0.0,0.0,0.0
contig_18057_110,0.0,0.0,0.0,0.0
contig_18171_1,0.0,2.0,0.0,0.0
contig_18100_10,0.0,2.0,0.0,0.0
contig_18100_11,0.0,3.0,0.0,0.0
contig_18100_12,0.0,0.0,0.0,0.0
contig_18100_13,0.0,0.0,0.0,0.0
contig_18100_14,0.0,0.0,0.0,0.0
contig_18100_15,0.0,0.0,0.0,0.0
contig_18100_16,0.0,0.0,0.0,0.0
contig_18100_17,10.0,3.0,0.0,0.0
contig_18100_18,0.0,2.0,0.0,3.0
contig_18100_19,0.0,0.0,0.0,0.0
contig_18083_4,0.0,3.0,2.0,6.0
contig_18136_16,0.0,0.0,0.0,0.0
contig_18083_5,4.0,2.0,0.0,1.0
contig_18139_8,0.0,2.0,0.0,0.0
contig_18136_11,0.0,4.0,0.0,4.0
contig_18083_6,0.0,0.0,0.0,0.0
contig_18136_10,1.0,3.0,0.0,2.0
contig_18083_7,0.0,0.0,0.0,0.0
contig_18136_13,0.0,0.0,0.0,0.0
contig_18136_12,0.0,2.0,0.0,3.0
contig_18083_1,0.0,2.0,0.0,1.0
contig_18083_2,12.0,3.0,0.0,0.0
contig_18083_3,6.0,3.0,0.0,7.0
contig_18103_20,0.0,0.0,0.0,0.0
contig_18103_21,0.0,0.0,0.0,0.0
contig_18103_22,0.0,0.0,0.0,0.0
contig_18103_23,1.0,1.0,0.0,1.0
contig_18098_5,0.0,0.0,0.0,0.0
contig_18132_11,0.0,0.0,0.0,0.0
contig_18132_10,0.0,0.0,0.0,0.0
contig_18247_2,0.0,0.0,0.0,0.0
contig_18132_12,0.0,0.0,0.0,0.0
contig_18132_14,0.0,0.0,0.0,0.0
contig_18085_6,0.0,1.0,0.0,0.0
contig_18085_7,0.0,0.0,0.0,0.0
contig_18197_2,0.0,2.0,1.0,0.0
contig_18197_3,0.0,2.0,3.0,0.0
contig_18197_1,4.0,1.0,9.0,2.0
contig_18085_4,0.0,0.0,0.0,0.0
contig_18197_4,0.0,2.0,0.0,0.0
contig_18197_5,0.0,1.0,1.0,0.0
contig_18075_13,0.0,0.0,0.0,0.0
contig_18063_32,0.0,0.0,0.0,0.0
contig_18075_11,0.0,0.0,0.0,0.0
contig_18075_10,0.0,0.0,0.0,0.0
contig_18075_17,0.0,0.0,0.0,0.0
contig_18075_16,0.0,0.0,0.0,0.0
contig_18075_15,0.0,3.0,3.0,5.0
contig_18075_14,0.0,0.0,0.0,0.0
contig_18195_4,10.0,3.0,0.0,2.0
contig_18085_2,0.0,2.0,0.0,0.0
contig_18075_19,0.0,0.0,0.0,0.0
contig_18075_18,0.0,0.0,0.0,0.0
contig_18063_30,0.0,0.0,0.0,0.0
contig_18195_2,1.0,3.0,0.0,0.0
contig_18195_3,10.0,3.0,0.0,1.0
contig_18198_2,0.0,3.0,1.0,2.0
contig_18059_73,0.0,3.0,0.0,0.0
contig_18193_4,0.0,2.0,0.0,1.0
contig_18085_1,0.0,1.0,0.0,0.0
contig_18193_2,0.0,0.0,0.0,0.0
contig_18193_3,0.0,0.0,0.0,0.0
contig_18063_37,0.0,1.0,0.0,0.0
contig_18114_19,0.0,0.0,0.0,0.0
contig_18253_1,0.0,2.0,23.0,0.0
contig_18063_34,0.0,0.0,0.0,0.0
contig_18253_3,0.0,3.0,3.0,0.0
contig_18253_2,0.0,2.0,21.0,0.0
contig_18057_66,0.0,0.0,0.0,0.0
contig_18057_67,0.0,0.0,0.0,0.0
contig_18057_64,0.0,0.0,0.0,0.0
contig_18059_70,0.0,1.0,0.0,0.0
contig_18057_62,0.0,3.0,1.0,3.0
contig_18057_63,0.0,3.0,0.0,0.0
contig_18057_60,0.0,3.0,0.0,0.0
contig_18057_61,0.0,2.0,0.0,0.0
contig_18255_2,0.0,3.0,0.0,0.0
contig_18255_1,0.0,2.0,0.0,0.0
contig_18117_24,8.0,4.0,0.0,4.0
contig_18117_21,0.0,0.0,0.0,0.0
contig_18117_20,0.0,0.0,0.0,0.0
contig_18117_23,0.0,0.0,0.0,0.0
contig_18117_22,0.0,0.0,0.0,0.0
contig_18137_1,0.0,0.0,0.0,0.0
contig_18134_14,0.0,1.0,0.0,0.0
contig_18137_2,0.0,0.0,0.0,0.0
contig_18137_3,0.0,0.0,0.0,0.0
contig_18067_18,0.0,3.0,0.0,0.0
contig_18114_14,0.0,0.0,0.0,0.0
contig_18137_6,0.0,0.0,0.0,0.0
contig_18083_29,0.0,3.0,0.0,1.0
contig_18083_28,5.0,3.0,2.0,0.0
contig_18083_27,0.0,3.0,0.0,2.0
contig_18083_26,0.0,3.0,0.0,3.0
contig_18083_25,1.0,3.0,0.0,2.0
contig_18083_24,16.0,2.0,0.0,0.0
contig_18083_23,1.0,2.0,0.0,1.0
contig_18083_22,0.0,2.0,0.0,0.0
contig_18083_21,0.0,3.0,0.0,1.0
contig_18083_20,1.0,2.0,0.0,1.0
contig_18098_26,0.0,0.0,0.0,0.0
contig_18098_25,0.0,0.0,0.0,0.0
contig_18251_3,0.0,1.0,0.0,0.0
contig_18251_2,0.0,2.0,0.0,0.0
contig_18251_1,1.0,3.0,0.0,0.0
contig_18098_24,0.0,0.0,0.0,0.0
contig_18130_16,0.0,2.0,0.0,2.0
contig_18130_15,11.0,3.0,0.0,6.0
contig_18130_14,0.0,3.0,0.0,8.0
contig_18067_43,0.0,1.0,0.0,0.0
contig_18067_42,0.0,0.0,0.0,0.0
contig_18067_41,0.0,0.0,0.0,0.0
contig_18067_40,0.0,0.0,0.0,0.0
contig_18067_44,0.0,3.0,0.0,0.0
contig_18258_2,0.0,2.0,0.0,0.0
contig_18258_3,0.0,4.0,0.0,0.0
contig_18109_18,0.0,0.0,0.0,0.0
contig_18098_21,0.0,3.0,0.0,0.0
contig_18078_21,0.0,1.0,0.0,0.0
contig_18078_20,0.0,0.0,0.0,0.0
contig_18078_23,0.0,3.0,0.0,0.0
contig_18078_22,0.0,2.0,0.0,0.0
contig_18078_25,0.0,3.0,0.0,0.0
contig_18078_24,0.0,2.0,0.0,0.0
contig_18061_45,0.0,0.0,0.0,0.0
contig_18061_44,0.0,1.0,0.0,0.0
contig_18061_47,0.0,0.0,0.0,0.0
contig_18061_46,0.0,0.0,0.0,0.0
contig_18061_41,0.0,0.0,0.0,0.0
contig_18061_40,0.0,0.0,0.0,0.0
contig_18061_43,0.0,0.0,0.0,0.0
contig_18061_42,0.0,0.0,0.0,0.0
contig_18079_26,1.0,4.0,1.0,1.0
contig_18079_27,0.0,2.0,2.0,0.0
contig_18116_20,0.0,0.0,0.0,0.0
contig_18079_25,0.0,3.0,1.0,0.0
contig_18061_49,0.0,0.0,0.0,0.0
contig_18061_48,0.0,0.0,0.0,0.0
contig_18079_20,0.0,3.0,0.0,0.0
contig_18079_21,2.0,3.0,0.0,2.0
contig_18059_64,0.0,0.0,0.0,0.0
contig_18059_65,0.0,0.0,0.0,0.0
contig_18059_66,0.0,2.0,0.0,0.0
contig_18059_67,0.0,0.0,0.0,0.0
contig_18059_60,0.0,0.0,0.0,0.0
contig_18059_61,0.0,0.0,0.0,0.0
contig_18059_62,0.0,0.0,0.0,0.0
contig_18059_63,0.0,0.0,0.0,0.0
contig_18059_68,0.0,0.0,0.0,0.0
contig_18059_69,0.0,0.0,0.0,0.0
contig_18094_12,0.0,3.0,0.0,0.0
contig_18094_13,0.0,3.0,0.0,0.0
contig_18094_11,0.0,2.0,0.0,1.0
contig_18094_16,0.0,0.0,0.0,0.0
contig_18094_17,0.0,0.0,0.0,0.0
contig_18094_14,0.0,2.0,0.0,0.0
contig_18094_15,0.0,1.0,0.0,0.0
contig_18094_18,0.0,0.0,0.0,0.0
contig_18094_19,0.0,0.0,0.0,0.0
contig_18256_1,0.0,3.0,0.0,6.0
contig_18256_2,0.0,3.0,0.0,8.0
contig_18256_3,0.0,3.0,0.0,6.0
contig_18073_38,0.0,4.0,0.0,1.0
contig_18073_33,0.0,0.0,0.0,0.0
contig_18073_32,0.0,0.0,0.0,0.0
contig_18073_31,0.0,0.0,0.0,0.0
contig_18073_30,0.0,0.0,0.0,0.0
contig_18073_37,0.0,3.0,0.0,1.0
contig_18073_36,0.0,3.0,0.0,2.0
contig_18073_35,1.0,3.0,0.0,6.0
contig_18073_34,5.0,2.0,0.0,1.0
contig_18107_19,0.0,0.0,0.0,0.0
contig_18107_18,0.0,0.0,0.0,0.0
contig_18058_23,0.0,2.0,0.0,1.0
contig_18058_22,0.0,0.0,0.0,0.0
contig_18058_21,0.0,0.0,0.0,0.0
contig_18058_20,0.0,0.0,0.0,0.0
contig_18058_27,0.0,0.0,0.0,0.0
contig_18058_26,0.0,0.0,0.0,0.0
contig_18058_25,0.0,0.0,0.0,0.0
contig_18058_24,0.0,3.0,3.0,0.0
contig_18058_29,0.0,0.0,0.0,0.0
contig_18058_28,0.0,0.0,0.0,0.0
contig_18230_2,0.0,2.0,1.0,0.0
contig_18059_1,0.0,2.0,0.0,0.0
contig_18107_15,0.0,0.0,0.0,0.0
contig_18059_3,0.0,3.0,0.0,1.0
contig_18059_2,5.0,3.0,1.0,0.0
contig_18059_5,6.0,3.0,0.0,1.0
contig_18059_4,0.0,4.0,0.0,0.0
contig_18059_7,0.0,3.0,0.0,0.0
contig_18059_6,8.0,3.0,1.0,0.0
contig_18059_9,0.0,0.0,0.0,0.0
contig_18059_8,0.0,0.0,0.0,0.0
contig_18107_17,0.0,0.0,0.0,0.0
contig_18116_9,0.0,0.0,0.0,0.0
contig_18190_2,0.0,2.0,0.0,0.0
contig_18095_21,0.0,3.0,1.0,1.0
contig_18116_3,0.0,0.0,0.0,0.0
contig_18107_11,0.0,2.0,0.0,0.0
contig_18116_1,0.0,0.0,0.0,0.0
contig_18116_7,0.0,0.0,0.0,0.0
contig_18116_6,0.0,0.0,0.0,0.0
contig_18116_5,0.0,0.0,0.0,0.0
contig_18107_10,0.0,2.0,0.0,0.0
contig_18072_18,0.0,0.0,0.0,0.0
contig_18072_19,0.0,0.0,0.0,0.0
contig_18114_9,2.0,1.0,0.0,0.0
contig_18114_8,0.0,0.0,0.0,0.0
contig_18114_5,0.0,0.0,0.0,0.0
contig_18114_4,0.0,0.0,0.0,0.0
contig_18114_7,0.0,0.0,0.0,0.0
contig_18114_6,0.0,0.0,0.0,0.0
contig_18072_16,0.0,3.0,0.0,0.0
contig_18072_17,0.0,1.0,0.0,0.0
contig_18114_3,0.0,0.0,0.0,0.0
contig_18114_2,0.0,1.0,0.0,1.0
contig_18222_4,7.0,2.0,1.0,0.0
contig_18057_122,0.0,0.0,0.0,0.0
contig_18057_123,0.0,0.0,0.0,0.0
contig_18057_120,0.0,0.0,0.0,0.0
contig_18057_121,0.0,0.0,0.0,0.0
contig_18057_126,0.0,0.0,0.0,0.0
contig_18057_127,0.0,0.0,0.0,0.0
contig_18057_124,0.0,0.0,0.0,0.0
contig_18057_125,0.0,0.0,0.0,0.0
contig_18070_14,0.0,2.0,0.0,0.0
contig_18070_15,0.0,1.0,0.0,0.0
contig_18070_16,0.0,3.0,0.0,0.0
contig_18070_17,0.0,1.0,0.0,0.0
contig_18070_10,0.0,3.0,0.0,0.0
contig_18070_11,7.0,3.0,0.0,2.0
contig_18070_12,0.0,2.0,0.0,1.0
contig_18070_13,0.0,2.0,0.0,0.0
contig_18159_4,8.0,3.0,1.0,1.0
contig_18159_5,0.0,4.0,6.0,2.0
contig_18159_6,0.0,2.0,0.0,0.0
contig_18159_7,0.0,1.0,0.0,0.0
contig_18070_18,0.0,0.0,0.0,0.0
contig_18070_19,0.0,0.0,0.0,0.0
contig_18159_2,0.0,3.0,6.0,2.0
contig_18159_3,0.0,3.0,0.0,1.0
contig_18179_3,1.0,3.0,0.0,3.0
contig_18100_24,0.0,1.0,0.0,1.0
contig_18100_21,0.0,0.0,0.0,0.0
contig_18100_20,0.0,0.0,0.0,0.0
contig_18100_23,0.0,2.0,0.0,0.0
contig_18100_22,12.0,3.0,4.0,1.0
contig_18092_6,5.0,3.0,3.0,2.0
contig_18118_9,0.0,3.0,0.0,2.0
contig_18118_8,0.0,3.0,0.0,1.0
contig_18105_15,2.0,3.0,0.0,0.0
contig_18105_14,0.0,3.0,0.0,0.0
contig_18105_13,0.0,2.0,0.0,0.0
contig_18105_12,0.0,3.0,0.0,0.0
contig_18105_11,0.0,3.0,0.0,2.0
contig_18105_10,0.0,1.0,0.0,1.0
contig_18118_1,0.0,0.0,0.0,0.0
contig_18118_3,1.0,2.0,0.0,0.0
contig_18118_2,0.0,0.0,0.0,0.0
contig_18118_5,0.0,0.0,0.0,0.0
contig_18118_4,0.0,1.0,0.0,0.0
contig_18118_7,0.0,2.0,0.0,1.0
contig_18118_6,0.0,0.0,0.0,0.0
contig_18111_8,0.0,0.0,0.0,0.0
contig_18111_9,0.0,0.0,0.0,0.0
contig_18111_1,0.0,0.0,0.0,0.0
contig_18111_2,0.0,0.0,0.0,0.0
contig_18111_3,0.0,0.0,0.0,0.0
contig_18111_4,0.0,0.0,0.0,0.0
contig_18111_5,0.0,0.0,0.0,0.0
contig_18111_6,0.0,0.0,0.0,0.0
contig_18111_7,0.0,0.0,0.0,0.0
contig_18109_2,0.0,0.0,0.0,0.0
contig_18207_2,0.0,2.0,0.0,0.0
contig_18163_2,0.0,0.0,0.0,0.0
contig_18142_7,0.0,3.0,0.0,0.0
contig_18058_53,0.0,2.0,0.0,0.0
contig_18103_11,0.0,4.0,1.0,2.0
contig_18103_10,0.0,4.0,0.0,1.0
contig_18103_13,8.0,3.0,0.0,2.0
contig_18103_12,2.0,4.0,0.0,2.0
contig_18103_15,0.0,0.0,0.0,0.0
contig_18103_14,12.0,3.0,1.0,0.0
contig_18103_17,0.0,0.0,0.0,0.0
contig_18103_16,0.0,0.0,0.0,0.0
contig_18103_19,0.0,0.0,0.0,0.0
contig_18103_18,0.0,0.0,0.0,0.0
contig_18058_51,0.0,2.0,0.0,1.0
contig_18096_12,0.0,0.0,0.0,0.0
contig_18109_4,0.0,0.0,0.0,0.0
contig_18087_5,0.0,4.0,0.0,0.0
contig_18071_39,3.0,5.0,0.0,0.0
contig_18071_38,0.0,3.0,0.0,0.0
contig_18150_9,0.0,3.0,2.0,1.0
contig_18150_8,0.0,3.0,1.0,0.0
contig_18071_31,0.0,4.0,0.0,0.0
contig_18071_30,0.0,5.0,0.0,0.0
contig_18071_33,0.0,1.0,0.0,0.0
contig_18071_32,1.0,3.0,0.0,0.0
contig_18071_35,0.0,0.0,0.0,0.0
contig_18071_34,0.0,0.0,0.0,0.0
contig_18071_37,0.0,2.0,0.0,0.0
contig_18071_36,0.0,3.0,0.0,0.0
contig_18090_2,0.0,0.0,0.0,0.0
contig_18156_9,0.0,3.0,0.0,1.0
contig_18156_8,0.0,3.0,0.0,0.0
contig_18156_7,0.0,2.0,0.0,0.0
contig_18156_6,0.0,2.0,0.0,0.0
contig_18071_43,0.0,0.0,0.0,0.0
contig_18090_3,0.0,2.0,0.0,0.0
contig_18156_3,0.0,4.0,0.0,2.0
contig_18156_2,0.0,3.0,0.0,1.0
contig_18156_1,0.0,3.0,0.0,1.0
contig_18115_4,0.0,2.0,0.0,0.0
contig_18115_5,0.0,2.0,0.0,0.0
contig_18115_6,0.0,2.0,1.0,0.0
contig_18115_7,0.0,4.0,0.0,0.0
contig_18115_1,0.0,5.0,0.0,0.0
contig_18115_2,0.0,4.0,0.0,0.0
contig_18115_3,0.0,2.0,0.0,0.0
contig_18111_12,0.0,0.0,0.0,0.0
contig_18111_13,0.0,0.0,0.0,0.0
contig_18111_10,0.0,0.0,0.0,0.0
contig_18111_11,0.0,0.0,0.0,0.0
contig_18115_8,0.0,4.0,0.0,0.0
contig_18111_17,0.0,3.0,0.0,0.0
contig_18111_14,0.0,0.0,0.0,0.0
contig_18111_15,1.0,3.0,0.0,0.0
contig_18113_6,0.0,0.0,0.0,0.0
contig_18113_7,0.0,0.0,0.0,0.0
contig_18113_4,0.0,0.0,0.0,0.0
contig_18113_5,0.0,0.0,0.0,0.0
contig_18113_2,0.0,0.0,0.0,0.0
contig_18113_3,0.0,0.0,0.0,0.0
contig_18154_7,0.0,2.0,0.0,0.0
contig_18113_1,0.0,0.0,0.0,0.0
contig_18154_9,0.0,0.0,0.0,0.0
contig_18154_8,0.0,0.0,0.0,0.0
contig_18113_8,0.0,0.0,0.0,0.0
contig_18113_9,0.0,2.0,0.0,2.0
contig_18133_4,15.0,4.0,0.0,4.0
contig_18057_19,0.0,3.0,1.0,0.0
contig_18057_18,0.0,1.0,0.0,0.0
contig_18133_5,0.0,3.0,0.0,2.0
contig_18057_13,0.0,0.0,0.0,0.0
contig_18057_12,0.0,1.0,0.0,0.0
contig_18057_11,0.0,3.0,0.0,0.0
contig_18057_10,0.0,2.0,0.0,0.0
contig_18057_17,0.0,0.0,0.0,0.0
contig_18057_16,0.0,0.0,0.0,0.0
contig_18057_15,0.0,0.0,0.0,0.0
contig_18057_14,0.0,0.0,0.0,0.0
contig_18074_18,0.0,3.0,1.0,0.0
contig_18074_19,0.0,2.0,0.0,0.0
contig_18133_7,0.0,0.0,0.0,2.0
contig_18227_2,0.0,1.0,0.0,0.0
contig_18096_7,18.0,2.0,0.0,0.0
contig_18074_10,4.0,4.0,1.0,1.0
contig_18074_11,15.0,3.0,1.0,1.0
contig_18074_12,3.0,2.0,1.0,1.0
contig_18074_13,7.0,4.0,0.0,1.0
contig_18074_14,0.0,3.0,0.0,0.0
contig_18074_15,0.0,3.0,0.0,2.0
